city_key,city,country,lat,lon,abs_lat,population,elevation_m,lat_zone,story_tag,season_aegypti,season_start_aegypti,season_end_aegypti,cumulative_aegypti,peak_score_aegypti,bimodal_flag_aegypti,suitability_tier_aegypti,season_albopictus,season_start_albopictus,season_end_albopictus,cumulative_albopictus,peak_score_albopictus,bimodal_flag_albopictus,suitability_tier_albopictus,species_divergence,summer_vpd,altitude_suppressed,tropical_hotspot,invasion_front,mediterranean_pattern,year_round_suitability,emerging_suitability_zone,temperate_albopictus_advantage
"Sevastopol, Ukraine",Sevastopol,Ukraine,44.605,33.5225,44.605,547820,39.0,Temperate,Invasion Front,4,6.0,9.0,2.221,0.721,False,Seasonal,4,5.0,8.0,2.795,0.907,False,Seasonal,0,0.79,False,False,True,False,False,False,False
"Palm Bay, United States",Palm Bay,United States,27.9631,-80.6593,27.9631,547659,15.0,Subtropics,Emerging Suitability,9,3.0,11.0,7.775,0.975,False,Extended,5,4.0,8.0,4.51,0.966,False,Seasonal,-4,0.778,False,False,False,False,False,True,False
"Manchester, United Kingdom",Manchester,United Kingdom,53.479,-2.2452,53.479,547627,58.0,Temperate,Standard,0,,,0.078,0.053,False,Minimal,2,7.0,8.0,0.876,0.34,False,Marginal,2,0.361,False,False,False,False,False,False,False
"Nellore, India",Nellore,India,14.4431,79.9861,14.4431,547621,19.0,Tropics,Tropical Hotspot,10,1.0,12.0,7.6,0.938,False,Extended,10,1.0,12.0,6.828,0.973,False,Extended,0,1.843,False,True,False,False,False,False,False
"Poznań, Poland",Poznań,Poland,52.4083,16.9336,52.4083,546859,64.0,Temperate,Standard,2,7.0,8.0,0.872,0.358,False,Marginal,3,6.0,8.0,1.877,0.615,False,Marginal,1,0.697,False,False,False,False,False,False,False
"Ibagué, Colombia",Ibagué,Colombia,4.4333,-75.2333,4.4333,546003,1182.0,Tropics,Year-Round Suitability,0,,,1.257,0.131,False,Minimal,12,1.0,12.0,4.647,0.411,True,Seasonal,12,0.414,False,False,False,False,True,False,False
"Wancheng, China",Wancheng,China,18.8,110.4,18.8,545992,10.0,Tropics,Tropical Hotspot,12,1.0,12.0,9.461,0.96,False,Extended,12,1.0,12.0,9.171,0.903,False,Extended,0,0.589,False,True,False,False,True,False,False
"Tomsk, Russia",Tomsk,Russia,56.5,84.9667,56.5,545391,113.0,Temperate,Standard,1,7.0,7.0,0.502,0.31,False,Marginal,3,6.0,8.0,1.331,0.572,False,Marginal,2,0.563,False,False,False,False,False,False,False
"Sungai Petani, Malaysia",Sungai Petani,Malaysia,5.6497,100.4793,5.6497,544851,8.0,Tropics,Tropical Hotspot,12,1.0,12.0,11.281,0.99,False,Extended,12,1.0,12.0,9.142,0.824,False,Extended,0,0.715,False,True,False,False,True,False,False
"Xinshi, China",Xinshi,China,31.1333,113.1167,31.1333,544843,307.0,Subtropics,Mediterranean Pattern,5,5.0,9.0,4.338,0.986,False,Seasonal,4,5.0,8.0,3.516,0.948,True,Seasonal,-1,0.803,False,False,False,True,False,True,False
"Kemerovo, Russia",Kemerovo,Russia,55.3667,86.0667,55.3667,544600,127.0,Temperate,Standard,1,7.0,7.0,0.587,0.33,False,Marginal,3,6.0,8.0,1.411,0.59,False,Marginal,2,0.593,False,False,False,False,False,False,False
"Naberezhnyye Chelny, Russia",Naberezhnyye Chelny,Russia,55.6833,52.3167,55.6833,544383,70.0,Temperate,Standard,1,7.0,7.0,0.856,0.409,False,Marginal,3,6.0,8.0,1.843,0.661,False,Marginal,2,0.713,False,False,False,False,False,False,False
"Valledupar, Colombia",Valledupar,Colombia,10.4833,-73.25,10.4833,544134,177.0,Tropics,Tropical Hotspot,12,1.0,12.0,8.693,0.809,False,Extended,12,1.0,12.0,11.285,0.989,False,Extended,0,0.775,False,True,False,False,True,False,False
"Muntinlupa City, Philippines",Muntinlupa City,Philippines,14.38,121.05,14.38,543445,10.0,Tropics,Tropical Hotspot,12,1.0,12.0,10.739,0.974,False,Extended,12,1.0,12.0,8.753,0.858,False,Extended,0,0.709,False,True,False,False,True,False,False
"K’ebrī Beyah, Ethiopia",K’ebrī Beyah,Ethiopia,9.0833,43.0833,9.0833,543272,1582.0,Tropics,Year-Round Suitability,12,1.0,12.0,5.311,0.571,True,Seasonal,12,1.0,12.0,7.885,0.797,True,Extended,0,0.92,False,False,False,False,True,False,False
"Luofeng, China",Luofeng,China,37.359,120.396,37.359,543127,65.0,Subtropics,Emerging Suitability,4,6.0,9.0,3.107,0.88,False,Seasonal,4,5.0,8.0,3.094,0.916,False,Seasonal,0,0.81,False,False,False,False,False,True,False
"Ghulja, China",Ghulja,China,43.9,81.35,43.9,542507,645.0,Temperate,Mediterranean Pattern,3,6.0,8.0,1.828,0.456,False,Marginal,4,5.0,8.0,2.176,0.574,True,Seasonal,1,1.768,False,False,True,True,False,False,True
"Ixtapaluca, Mexico",Ixtapaluca,Mexico,19.3186,-98.8822,19.3186,542211,2251.0,Tropics,Altitude Protected,0,,,0.34,0.144,False,Minimal,3,4.0,6.0,2.652,0.422,False,Marginal,3,0.434,True,False,False,False,False,False,False
"Fuding, China",Fuding,China,27.2,120.2,27.2,542000,78.0,Subtropics,Mediterranean Pattern,6,5.0,10.0,4.829,0.961,False,Seasonal,5,4.0,8.0,3.971,0.947,True,Seasonal,-1,0.583,False,False,False,True,False,True,False
"Heroica Matamoros, Mexico",Heroica Matamoros,Mexico,25.8797,-97.5042,25.8797,541979,18.0,Subtropics,Emerging Suitability,9,3.0,11.0,7.512,0.964,False,Extended,5,4.0,8.0,4.79,0.86,False,Seasonal,-4,1.075,False,False,False,False,False,True,False
"Mbeya, Tanzania",Mbeya,Tanzania,-8.9,33.45,8.9,541603,1694.0,Tropics,Standard,4,2.0,12.0,2.76,0.395,False,Marginal,11,1.0,12.0,5.97,0.648,True,Seasonal,7,0.459,False,False,False,False,False,False,False
"An Nāşirīyah, Iraq",An Nāşirīyah,Iraq,31.0439,46.2575,31.0439,541600,11.0,Subtropics,Standard,2,3.0,11.0,0.88,0.329,False,Marginal,0,,,0.104,0.065,False,Minimal,-2,5.905,False,False,False,False,False,False,False
"Al Ḩillah, Iraq",Al Ḩillah,Iraq,32.4833,44.4333,32.4833,541034,33.0,Subtropics,Standard,0,,,0.961,0.297,False,Minimal,0,,,0.11,0.092,False,Minimal,0,5.413,False,False,False,False,False,False,False
"Lingyuan, China",Lingyuan,China,41.25,119.4,41.25,540832,405.0,Temperate,Invasion Front,3,6.0,8.0,2.262,0.744,False,Marginal,4,5.0,8.0,2.791,0.963,False,Seasonal,1,0.991,False,False,True,False,False,False,True
"Juiz de Fora, Brazil",Juiz de Fora,Brazil,-21.7642,-43.3503,21.7642,540756,719.0,Tropics,Tropical Hotspot,10,1.0,12.0,6.079,0.748,False,Extended,12,1.0,12.0,7.655,0.957,True,Extended,2,0.631,False,True,False,False,True,False,False
"Guixi, China",Guixi,China,28.2925,117.2454,28.2925,540572,66.0,Subtropics,Mediterranean Pattern,7,4.0,10.0,4.909,0.981,True,Seasonal,5,4.0,8.0,3.522,0.953,True,Seasonal,-2,1.054,False,False,False,True,False,True,False
"City of Calamba, Philippines",City of Calamba,Philippines,14.22,121.17,14.22,539671,14.0,Tropics,Tropical Hotspot,12,1.0,12.0,11.072,0.978,False,Extended,12,1.0,12.0,10.22,0.97,False,Extended,0,0.514,False,True,False,False,True,False,False
"São José dos Campos, Brazil",São José dos Campos,Brazil,-23.1789,-45.8869,23.1789,539313,582.0,Tropics,Standard,8,1.0,12.0,5.437,0.698,False,Seasonal,8,1.0,12.0,6.533,0.911,False,Seasonal,0,0.597,False,False,False,False,False,False,False
"Akron, United States",Akron,United States,41.0798,-81.5219,41.0798,538659,291.0,Temperate,Invasion Front,3,6.0,8.0,2.009,0.647,False,Marginal,4,5.0,8.0,2.576,0.875,False,Seasonal,1,0.813,False,False,True,False,False,False,True
"El Geneina, Sudan",El Geneina,Sudan,13.45,22.44,13.45,538390,802.0,Tropics,Standard,4,7.0,10.0,3.953,0.861,False,Seasonal,6,1.0,12.0,4.585,0.972,False,Seasonal,2,1.299,False,False,False,False,False,False,False
"Contagem, Brazil",Contagem,Brazil,-19.9319,-44.0539,19.9319,538017,946.0,Tropics,Year-Round Suitability,9,1.0,12.0,5.472,0.635,False,Seasonal,12,1.0,12.0,7.815,0.857,True,Extended,3,0.637,False,False,False,False,True,False,False
"Santa Cruz, Spain",Santa Cruz,Spain,28.4667,-16.25,28.4667,538000,30.0,Subtropics,Emerging Suitability,6,6.0,11.0,3.938,0.563,False,Seasonal,5,4.0,8.0,3.258,0.758,False,Seasonal,-1,0.429,False,False,False,False,False,True,False
"Agadir, Morocco",Agadir,Morocco,30.4214,-9.5831,30.4214,538000,63.0,Subtropics,Mediterranean Pattern,7,4.0,10.0,4.88,0.722,False,Seasonal,5,4.0,8.0,3.146,0.874,True,Seasonal,-2,1.471,False,False,False,True,False,True,False
"Orenburg, Russia",Orenburg,Russia,51.7833,55.1,51.7833,536862,106.0,Temperate,Invasion Front,3,6.0,8.0,1.419,0.515,False,Marginal,4,5.0,8.0,2.323,0.702,False,Seasonal,1,1.287,False,False,True,False,False,False,True
"Nilüfer, Turkey",Nilüfer,Turkey,40.2833,28.95,40.2833,536365,71.0,Temperate,Invasion Front,4,6.0,9.0,2.576,0.728,False,Seasonal,4,5.0,8.0,2.78,0.931,False,Seasonal,0,0.928,False,False,True,False,False,False,False
"Leeds, United Kingdom",Leeds,United Kingdom,53.7975,-1.5436,53.7975,536280,48.0,Temperate,Standard,0,,,0.16,0.092,False,Minimal,2,7.0,8.0,0.965,0.376,False,Marginal,2,0.417,False,False,False,False,False,False,False
"Kassala, Sudan",Kassala,Sudan,15.45,36.4,15.45,536009,507.0,Tropics,Standard,6,1.0,12.0,3.212,0.788,False,Seasonal,5,1.0,12.0,2.873,0.632,False,Seasonal,-1,2.139,False,False,False,False,False,False,False
"Aksu, China",Aksu,China,41.185,80.2904,41.185,535657,1118.0,Temperate,Invasion Front,3,6.0,8.0,1.798,0.517,False,Marginal,4,5.0,8.0,2.329,0.709,False,Seasonal,1,1.292,False,False,True,False,False,False,True
"Salta, Argentina",Salta,Argentina,-24.7833,-65.4167,24.7833,535303,1186.0,Subtropics,Emerging Suitability,0,,,0.924,0.256,False,Minimal,4,1.0,12.0,2.491,0.524,False,Seasonal,4,0.352,False,False,False,False,False,True,False
"Dispur, India",Dispur,India,26.1397,91.7925,26.1397,534872,54.0,Subtropics,Emerging Suitability,10,2.0,11.0,8.478,0.954,False,Extended,5,4.0,8.0,4.996,0.85,False,Seasonal,-5,0.53,False,False,False,False,False,True,False
"Gulbarga, India",Gulbarga,India,17.329,76.825,17.329,533587,468.0,Tropics,Tropical Hotspot,9,1.0,12.0,6.634,0.972,False,Extended,9,1.0,12.0,6.186,0.836,False,Extended,0,1.19,False,True,False,False,False,False,False
"Nansana, Uganda",Nansana,Uganda,0.3639,32.5286,0.3639,532800,1216.0,Tropics,Year-Round Suitability,12,1.0,12.0,7.035,0.677,True,Seasonal,12,1.0,12.0,9.847,0.902,True,Extended,0,0.515,False,False,False,False,True,False,False
"Kimhae, Korea, South",Kimhae,"Korea, South",35.2342,128.8811,35.2342,531966,12.0,Subtropics,Emerging Suitability,4,6.0,9.0,3.278,0.918,False,Seasonal,4,5.0,8.0,3.027,0.961,False,Seasonal,0,0.646,False,False,False,False,False,True,False
"Novokuznetsk, Russia",Novokuznetsk,Russia,53.7667,87.1333,53.7667,531186,195.0,Temperate,Standard,1,7.0,7.0,0.747,0.38,False,Marginal,3,6.0,8.0,1.595,0.635,False,Marginal,2,0.618,False,False,False,False,False,False,False
"Beira, Mozambique",Beira,Mozambique,-19.8333,34.85,19.8333,530604,9.0,Tropics,Tropical Hotspot,12,1.0,12.0,9.482,0.996,True,Extended,12,1.0,12.0,9.294,0.912,True,Extended,0,0.819,False,True,False,False,True,False,False
"Balashikha, Russia",Balashikha,Russia,55.8167,37.9667,55.8167,530311,150.0,Temperate,Standard,1,7.0,7.0,0.722,0.361,False,Marginal,3,6.0,8.0,1.706,0.618,False,Marginal,2,0.643,False,False,False,False,False,False,False
"Yazd, Iran",Yazd,Iran,31.8822,54.3397,31.8822,529673,1227.0,Subtropics,Standard,0,,,0.81,0.24,False,Minimal,1,5.0,5.0,0.479,0.309,False,Marginal,1,3.59,False,False,False,False,False,False,False
"Ardabīl, Iran",Ardabīl,Iran,38.2517,48.2975,38.2517,529374,1350.0,Subtropics,Standard,2,7.0,8.0,1.015,0.369,False,Marginal,3,6.0,8.0,1.727,0.625,False,Marginal,1,0.827,False,False,False,False,False,False,False
"Touba, Senegal",Touba,Senegal,14.8667,-15.8833,14.8667,529176,47.0,Tropics,Tropical Hotspot,9,1.0,12.0,6.375,0.94,False,Extended,9,1.0,12.0,5.426,0.747,False,Extended,0,1.176,False,True,False,False,False,False,False
"Bīkaner, India",Bīkaner,India,28.0167,73.3119,28.0167,529007,230.0,Subtropics,Standard,3,3.0,11.0,2.117,0.411,False,Marginal,0,,,0.66,0.277,False,Minimal,-3,2.514,False,False,False,False,False,False,False
"Gaobeidian, China",Gaobeidian,China,39.327,115.874,39.327,528903,37.0,Subtropics,Emerging Suitability,5,5.0,9.0,3.373,0.896,False,Seasonal,4,5.0,8.0,2.518,0.718,False,Seasonal,-1,1.228,False,False,False,False,False,True,False
"Mixco, Guatemala",Mixco,Guatemala,14.6331,-90.6064,14.6331,527828,1723.0,Tropics,Year-Round Suitability,12,1.0,12.0,5.706,0.617,True,Seasonal,12,1.0,12.0,8.548,0.845,True,Extended,0,0.803,False,False,False,False,True,False,False
"Himeji, Japan",Himeji,Japan,34.8167,134.6833,34.8167,527596,8.0,Subtropics,Emerging Suitability,5,6.0,10.0,3.778,0.989,False,Seasonal,4,5.0,8.0,2.99,0.922,False,Seasonal,-1,0.552,False,False,False,False,False,True,False
"Bandar ‘Abbās, Iran",Bandar ‘Abbās,Iran,27.1961,56.2878,27.1961,526648,8.0,Subtropics,Standard,6,2.0,12.0,4.231,0.63,False,Seasonal,1,4.0,4.0,1.58,0.46,False,Marginal,-5,2.203,False,False,False,False,False,False,False
"Nuremberg, Germany",Nuremberg,Germany,49.4539,11.0775,49.4539,526091,299.0,Temperate,Standard,2,7.0,8.0,0.802,0.328,False,Marginal,3,6.0,8.0,1.797,0.588,False,Marginal,1,0.714,False,False,False,False,False,False,False
"Concord, United States",Concord,United States,37.9722,-122.0016,37.9722,525233,49.0,Subtropics,Emerging Suitability,4,6.0,9.0,1.819,0.401,False,Seasonal,4,5.0,8.0,2.176,0.646,False,Seasonal,0,0.862,False,False,False,False,False,True,False
"Van, Turkey",Van,Turkey,38.4942,43.38,38.4942,525016,1702.0,Subtropics,Standard,2,7.0,8.0,1.072,0.396,False,Marginal,3,6.0,8.0,1.454,0.585,False,Marginal,1,1.314,False,False,False,False,False,False,False
"Port Said, Egypt",Port Said,Egypt,31.2625,32.3061,31.2625,524433,12.0,Subtropics,Emerging Suitability,8,4.0,11.0,6.1,0.995,False,Seasonal,4,5.0,8.0,3.727,0.992,False,Seasonal,-4,0.861,False,False,False,False,False,True,False
"Kōtō-ku, Japan",Kōtō-ku,Japan,35.6667,139.8167,35.6667,523419,12.0,Subtropics,Emerging Suitability,5,5.0,9.0,3.789,0.984,False,Seasonal,4,5.0,8.0,2.995,0.895,False,Seasonal,-1,0.749,False,False,False,False,False,True,False
"Ciudad Apodaca, Mexico",Ciudad Apodaca,Mexico,25.7817,-100.1886,25.7817,523370,432.0,Subtropics,Mediterranean Pattern,8,3.0,10.0,5.664,0.846,True,Seasonal,6,4.0,9.0,4.285,0.842,True,Seasonal,-2,1.52,False,False,False,True,False,True,False
"Kitchener, Canada",Kitchener,Canada,43.4186,-80.4728,43.4186,522888,332.0,Temperate,Standard,2,7.0,8.0,1.114,0.447,False,Marginal,3,6.0,8.0,1.949,0.695,False,Marginal,1,0.677,False,False,False,False,False,False,False
"Agartala, India",Agartala,India,23.8314,91.2869,23.8314,522613,15.0,Subtropics,Emerging Suitability,11,2.0,12.0,9.032,0.986,False,Extended,10,2.0,11.0,6.054,0.725,False,Extended,-1,0.585,False,False,False,False,False,True,False
"Soacha, Colombia",Soacha,Colombia,4.5872,-74.2214,4.5872,522442,2548.0,Tropics,Altitude Protected,0,,,0.172,0.08,False,Minimal,4,6.0,9.0,3.351,0.365,False,Marginal,4,0.65,True,False,False,False,False,False,False
"Buca, Turkey",Buca,Turkey,38.35,27.1667,38.35,522404,221.0,Subtropics,Standard,5,5.0,9.0,2.572,0.574,True,Seasonal,2,5.0,6.0,1.826,0.67,False,Marginal,-3,2.002,False,False,False,False,False,False,False
"Maipú, Chile",Maipú,Chile,-33.5167,-70.7667,33.5167,521627,476.0,Subtropics,Emerging Suitability,4,1.0,12.0,2.176,0.505,False,Seasonal,4,1.0,12.0,2.594,0.71,False,Seasonal,0,1.179,False,False,False,False,False,True,False
"Arāk, Iran",Arāk,Iran,34.0914,49.6933,34.0914,520944,1746.0,Subtropics,Standard,0,,,0.965,0.265,False,Minimal,2,5.0,6.0,1.018,0.378,False,Marginal,2,2.514,False,False,False,False,False,False,False
"Lyon, France",Lyon,France,45.76,4.84,45.76,520774,169.0,Temperate,Invasion Front,3,6.0,8.0,1.518,0.522,False,Marginal,4,5.0,8.0,2.401,0.763,False,Seasonal,1,0.897,False,False,True,False,False,False,True
"Tultitlán de Mariano Escobedo, Mexico",Tultitlán de Mariano Escobedo,Mexico,19.645,-99.1694,19.645,520557,2254.0,Tropics,Standard,1,5.0,5.0,1.501,0.311,False,Marginal,7,3.0,9.0,4.158,0.565,True,Seasonal,6,0.642,False,False,False,False,False,False,False
"Ryazan, Russia",Ryazan,Russia,54.63,39.7425,54.63,520509,114.0,Temperate,Standard,1,7.0,7.0,0.905,0.417,False,Marginal,3,6.0,8.0,1.939,0.668,False,Marginal,2,0.724,False,False,False,False,False,False,False
"Meknès, Morocco",Meknès,Morocco,33.895,-5.5547,33.895,520428,493.0,Subtropics,Mediterranean Pattern,6,5.0,10.0,3.404,0.639,False,Seasonal,4,5.0,8.0,2.579,0.778,True,Seasonal,-2,1.564,False,False,False,True,False,True,False
"Luanzhou, China",Luanzhou,China,39.741,118.704,39.741,520102,46.0,Subtropics,Emerging Suitability,5,5.0,9.0,3.215,0.926,False,Seasonal,4,5.0,8.0,2.972,0.877,False,Seasonal,-1,0.939,False,False,False,False,False,True,False
"Al Fayyūm, Egypt",Al Fayyūm,Egypt,29.3,30.8333,29.3,519047,28.0,Subtropics,Standard,5,4.0,11.0,3.186,0.601,False,Seasonal,2,4.0,5.0,1.33,0.379,False,Marginal,-3,2.459,False,False,False,False,False,False,False
"Utsunomiya, Japan",Utsunomiya,Japan,36.555,139.8825,36.555,518197,120.0,Subtropics,Emerging Suitability,4,6.0,9.0,3.376,0.941,False,Seasonal,4,5.0,8.0,2.952,0.946,False,Seasonal,0,0.716,False,False,False,False,False,True,False
"Sheffield, United Kingdom",Sheffield,United Kingdom,53.3808,-1.4703,53.3808,518090,89.0,Temperate,Standard,0,,,0.12,0.074,False,Minimal,2,7.0,8.0,0.903,0.359,False,Marginal,2,0.402,False,False,False,False,False,False,False
"Chānda, India",Chānda,India,19.95,79.297,19.95,518000,187.0,Tropics,Standard,8,1.0,12.0,6.638,0.982,False,Seasonal,8,1.0,12.0,5.825,0.788,False,Seasonal,0,1.194,False,False,False,False,False,False,False
"Suez, Egypt",Suez,Egypt,29.9667,32.5333,29.9667,516959,10.0,Subtropics,Mediterranean Pattern,8,4.0,11.0,4.236,0.697,True,Seasonal,4,4.0,8.0,2.061,0.594,True,Seasonal,-4,2.014,False,False,False,True,False,True,False
"Heshan, China",Heshan,China,22.7667,112.95,22.7667,516500,9.0,Tropics,Tropical Hotspot,9,3.0,11.0,7.038,0.973,True,Extended,9,3.0,11.0,6.199,0.875,True,Extended,0,0.833,False,True,False,False,False,False,False
"Loni, India",Loni,India,28.75,77.28,28.75,516082,209.0,Subtropics,Standard,6,3.0,11.0,4.432,0.846,False,Seasonal,2,7.0,8.0,1.566,0.601,False,Marginal,-4,1.527,False,False,False,False,False,False,False
"Jiaji, China",Jiaji,China,19.2431,110.4642,19.2431,515700,26.0,Tropics,Tropical Hotspot,12,1.0,12.0,8.887,0.975,False,Extended,12,1.0,12.0,8.669,0.897,False,Extended,0,0.684,False,True,False,False,True,False,False
"Qaraghandy, Kazakhstan",Qaraghandy,Kazakhstan,49.8028,73.1056,49.8028,515632,542.0,Temperate,Standard,3,6.0,8.0,1.034,0.413,False,Marginal,3,6.0,8.0,1.962,0.649,False,Marginal,0,1.121,False,False,False,False,False,False,False
"Santa Marta, Colombia",Santa Marta,Colombia,11.2419,-74.2053,11.2419,515556,11.0,Tropics,Tropical Hotspot,12,1.0,12.0,11.342,0.998,True,Extended,12,1.0,12.0,10.264,0.925,False,Extended,0,0.645,False,True,False,False,True,False,False
"Ujjain, India",Ujjain,India,23.17,75.79,23.17,515215,494.0,Tropics,Standard,8,2.0,11.0,5.432,0.96,False,Seasonal,6,2.0,11.0,4.355,0.918,False,Seasonal,-2,1.056,False,False,False,False,False,False,False
"Abū Ţisht, Egypt",Abū Ţisht,Egypt,26.1204,32.0954,26.1204,514535,74.0,Subtropics,Standard,2,10.0,11.0,1.376,0.364,False,Marginal,0,,,0.726,0.246,False,Minimal,-2,3.592,False,False,False,False,False,False,False
"Samarkand, Uzbekistan",Samarkand,Uzbekistan,39.6547,66.9758,39.6547,513572,722.0,Subtropics,Mediterranean Pattern,5,5.0,9.0,2.151,0.525,True,Seasonal,4,5.0,8.0,2.194,0.682,True,Seasonal,-1,1.73,False,False,False,True,False,True,False
"Liverpool, United Kingdom",Liverpool,United Kingdom,53.4072,-2.9917,53.4072,513441,29.0,Temperate,Standard,0,,,0.18,0.093,False,Minimal,2,7.0,8.0,1.022,0.377,False,Marginal,2,0.368,False,False,False,False,False,False,False
"Macapá, Brazil",Macapá,Brazil,0.033,-51.05,0.033,512902,6.0,Tropics,Tropical Hotspot,12,1.0,12.0,11.209,0.983,False,Extended,12,1.0,12.0,9.749,0.898,False,Extended,0,0.619,False,True,False,False,True,False,False
"Benguela, Angola",Benguela,Angola,-12.55,13.4167,12.55,512886,0.0,Tropics,Tropical Hotspot,12,1.0,12.0,9.226,0.977,False,Extended,12,1.0,12.0,10.195,0.957,False,Extended,0,0.854,False,True,False,False,True,False,False
"Cuito, Angola",Cuito,Angola,-12.3833,16.9333,12.3833,512706,1708.0,Tropics,Year-Round Suitability,8,1.0,12.0,3.934,0.518,False,Seasonal,12,1.0,12.0,6.743,0.758,True,Extended,4,0.464,False,False,False,False,True,False,False
"Al Fashn, Egypt",Al Fashn,Egypt,28.8231,30.899,28.8231,512242,37.0,Subtropics,Standard,4,4.0,11.0,2.498,0.54,False,Seasonal,1,4.0,4.0,0.988,0.354,False,Marginal,-3,2.71,False,False,False,False,False,False,False
"Toulouse, France",Toulouse,France,43.6045,1.444,43.6045,511684,155.0,Temperate,Invasion Front,4,6.0,9.0,2.016,0.605,False,Seasonal,4,5.0,8.0,2.646,0.833,False,Seasonal,0,0.901,False,False,True,False,False,False,False
"Al ‘Amārah, Iraq",Al ‘Amārah,Iraq,31.8333,47.15,31.8333,511500,11.0,Subtropics,Standard,2,3.0,11.0,1.018,0.353,False,Marginal,0,,,0.121,0.093,False,Minimal,-2,5.938,False,False,False,False,False,False,False
"Carrefour, Haiti",Carrefour,Haiti,18.5333,-72.4,18.5333,511345,54.0,Tropics,Tropical Hotspot,12,1.0,12.0,9.554,0.91,False,Extended,12,1.0,12.0,10.678,0.969,False,Extended,0,0.643,False,True,False,False,True,False,False
"Campos, Brazil",Campos,Brazil,-21.7523,-41.3304,21.7523,511168,18.0,Tropics,Tropical Hotspot,12,1.0,12.0,9.53,0.998,True,Extended,12,1.0,12.0,8.707,0.963,True,Extended,0,0.87,False,True,False,False,True,False,False
"Cadaado, Somalia",Cadaado,Somalia,6.1393,46.6241,6.1393,510654,311.0,Tropics,Tropical Hotspot,12,1.0,12.0,6.703,0.782,False,Extended,12,1.0,12.0,5.702,0.672,False,Seasonal,0,2.036,False,True,False,False,True,False,False
"Meihekou, China",Meihekou,China,42.5407,125.7107,42.5407,509336,319.0,Temperate,Invasion Front,3,6.0,8.0,1.868,0.692,False,Marginal,4,5.0,8.0,2.679,0.916,False,Seasonal,1,0.682,False,False,True,False,False,False,True
"Kenitra, Morocco",Kenitra,Morocco,34.25,-6.5833,34.25,507736,21.0,Subtropics,Emerging Suitability,6,5.0,10.0,3.502,0.708,False,Seasonal,4,5.0,8.0,3.153,0.894,False,Seasonal,-2,0.701,False,False,False,False,False,True,False
"Newcastle, South Africa",Newcastle,South Africa,-27.7464,29.9328,27.7464,507710,1187.0,Subtropics,Emerging Suitability,5,1.0,12.0,2.857,0.498,False,Seasonal,5,1.0,12.0,3.512,0.741,False,Seasonal,0,0.8,False,False,False,False,False,True,False
